l1,net_value,tokens,option_test,option_test,option_test,option_test,option_test,price,price
2024-06-04 16:00:00,38312.5,0.0,10.0,10.0,0.0,0.0,0.0,3831.25,1.0
2024-06-04 17:00:00,38321.9,0.0,10.0,10.0,0.0,0.0,0.0,3832.19,1.0
2024-06-04 18:00:00,38307.8,0.0,10.0,10.0,0.0,0.0,0.0,3830.78,1.0
2024-06-04 19:00:00,38127.6,0.0,10.0,10.0,0.0,0.0,0.0,3812.76,1.0
2024-06-04 20:00:00,38230.7,0.0,10.0,10.0,0.0,0.0,0.0,3823.07,1.0
2024-06-04 21:00:00,38302.7,0.0,10.0,10.0,0.0,0.0,0.0,3830.27,1.0
2024-06-04 22:00:00,38336.0,0.0,10.0,10.0,0.0,0.0,0.0,3833.6,1.0
2024-06-04 23:00:00,38292.3,0.0,10.0,10.0,0.0,0.0,0.0,3829.23,1.0
2024-06-05 00:00:00,38394.9,0.0,10.0,10.0,0.0,0.0,0.0,3839.49,1.0
2024-06-05 01:00:00,38402.9,0.0,10.0,10.0,0.0,0.0,0.0,3840.29,1.0
2024-06-05 02:00:00,38217.2,0.0,10.0,10.0,0.0,0.0,0.0,3821.72,1.0
2024-06-05 03:00:00,38271.5,0.0,10.0,10.0,0.0,0.0,0.0,3827.15,1.0
2024-06-05 04:00:00,38298.4,0.0,10.0,10.0,0.0,0.0,0.0,3829.84,1.0
2024-06-05 05:00:00,38050.1,0.0,10.0,10.0,0.0,0.0,0.0,3805.01,1.0
2024-06-05 06:00:00,38281.7,0.0,10.0,10.0,0.0,0.0,0.0,3828.17,1.0
2024-06-05 07:00:00,38299.1,0.0,10.0,10.0,0.0,0.0,0.0,3829.91,1.0
2024-06-05 08:00:00,38204.2,0.0,10.0,10.0,0.0,0.0,0.0,3820.42,1.0
2024-06-05 09:00:00,38126.1,0.0,10.0,10.0,0.0,0.0,0.0,3812.61,1.0
2024-06-05 10:00:00,38141.3,0.0,10.0,10.0,0.0,0.0,0.0,3814.13,1.0
2024-06-05 11:00:00,38211.3,0.0,10.0,10.0,0.0,0.0,0.0,3821.13,1.0
2024-06-05 12:00:00,38385.5,0.0,10.0,10.0,0.0,0.0,0.0,3838.55,1.0
2024-06-05 13:00:00,38153.0,0.0,10.0,10.0,0.0,0.0,0.0,3815.3,1.0
2024-06-05 14:00:00,38114.0,0.0,10.0,10.0,0.0,0.0,0.0,3811.4,1.0
2024-06-05 15:00:00,38305.4,0.0,10.0,10.0,0.0,0.0,0.0,3830.54,1.0
2024-06-05 16:00:00,38186.2,0.0,10.0,10.0,0.0,0.0,0.0,3818.62,1.0
2024-06-05 17:00:00,38616.2,0.0,10.0,10.0,0.0,0.0,0.0,3861.62,1.0
2024-06-05 18:00:00,38664.8,0.0,10.0,10.0,0.0,0.0,0.0,3866.48,1.0
2024-06-05 19:00:00,38923.7,0.0,10.0,10.0,0.0,0.0,0.0,3892.37,1.0
2024-06-05 20:00:00,38824.3,0.0,10.0,10.0,0.0,0.0,0.0,3882.43,1.0
2024-06-05 21:00:00,38657.8,0.0,10.0,10.0,0.0,0.0,0.0,3865.78,1.0
2024-06-05 22:00:00,38703.7,0.0,10.0,10.0,0.0,0.0,0.0,3870.37,1.0
2024-06-05 23:00:00,38822.2,0.0,10.0,10.0,0.0,0.0,0.0,3882.22,1.0
2024-06-06 00:00:00,38774.8,0.0,10.0,10.0,0.0,0.0,0.0,3877.48,1.0
2024-06-06 01:00:00,38811.6,0.0,10.0,10.0,0.0,0.0,0.0,3881.16,1.0
2024-06-06 02:00:00,38892.5,0.0,10.0,10.0,0.0,0.0,0.0,3889.25,1.0
2024-06-06 03:00:00,38796.0,0.0,10.0,10.0,0.0,0.0,0.0,3879.6,1.0
2024-06-06 04:00:00,38816.1,0.0,10.0,10.0,0.0,0.0,0.0,3881.61,1.0
2024-06-06 05:00:00,38623.9,0.0,10.0,10.0,0.0,0.0,0.0,3862.39,1.0
2024-06-06 06:00:00,38601.9,0.0,10.0,10.0,0.0,0.0,0.0,3860.19,1.0
2024-06-06 07:00:00,38671.0,0.0,10.0,10.0,0.0,0.0,0.0,3867.1,1.0
2024-06-06 08:00:00,38611.6,0.0,10.0,10.0,0.0,0.0,0.0,3861.16,1.0
2024-06-06 09:00:00,38662.1,0.0,10.0,10.0,0.0,0.0,0.0,3866.21,1.0
2024-06-06 10:00:00,38678.7,0.0,10.0,10.0,0.0,0.0,0.0,3867.87,1.0
2024-06-06 11:00:00,38662.5,0.0,10.0,10.0,0.0,0.0,0.0,3866.25,1.0
2024-06-06 12:00:00,38593.1,0.0,10.0,10.0,0.0,0.0,0.0,3859.31,1.0
2024-06-06 13:00:00,38601.2,0.0,10.0,10.0,0.0,0.0,0.0,3860.12,1.0
2024-06-06 14:00:00,38610.6,0.0,10.0,10.0,0.0,0.0,0.0,3861.06,1.0
2024-06-06 15:00:00,38601.8,0.0,10.0,10.0,0.0,0.0,0.0,3860.18,1.0
2024-06-06 16:00:00,38454.8,0.0,10.0,10.0,0.0,0.0,0.0,3845.48,1.0
2024-06-06 17:00:00,38453.0,0.0,10.0,10.0,0.0,0.0,0.0,3845.3,1.0
2024-06-06 18:00:00,38473.8,0.0,10.0,10.0,0.0,0.0,0.0,3847.38,1.0
2024-06-06 19:00:00,38053.9,0.0,10.0,10.0,0.0,0.0,0.0,3805.39,1.0
2024-06-06 20:00:00,38118.9,0.0,10.0,10.0,0.0,0.0,0.0,3811.89,1.0
2024-06-06 21:00:00,38121.7,0.0,10.0,10.0,0.0,0.0,0.0,3812.17,1.0
2024-06-06 22:00:00,38247.5,0.0,10.0,10.0,0.0,0.0,0.0,3824.75,1.0
2024-06-06 23:00:00,38261.3,0.0,10.0,10.0,0.0,0.0,0.0,3826.13,1.0
2024-06-07 00:00:00,38202.7,0.0,10.0,10.0,0.0,0.0,0.0,3820.27,1.0
2024-06-07 01:00:00,38183.7,0.0,10.0,10.0,0.0,0.0,0.0,3818.37,1.0
2024-06-07 02:00:00,38107.1,0.0,10.0,10.0,0.0,0.0,0.0,3810.71,1.0
2024-06-07 03:00:00,38174.0,0.0,10.0,10.0,0.0,0.0,0.0,3817.4,1.0
2024-06-07 04:00:00,38292.9,0.0,10.0,10.0,0.0,0.0,0.0,3829.29,1.0
2024-06-07 05:00:00,38331.0,0.0,10.0,10.0,0.0,0.0,0.0,3833.1,1.0
2024-06-07 06:00:00,38296.4,0.0,10.0,10.0,0.0,0.0,0.0,3829.64,1.0
2024-06-07 07:00:00,38307.7,0.0,10.0,10.0,0.0,0.0,0.0,3830.77,1.0
2024-06-07 08:00:00,38172.689,0.0,10.0,10.0,0.0,0.0,0.0,3817.269,1.0
2024-06-07 09:00:00,38142.165,0.0,10.0,10.0,0.0,0.0,0.0,3814.216,1.0
2024-06-07 10:00:00,38138.864,0.0,10.0,10.0,0.0,0.0,0.0,3813.886,1.0
2024-06-07 11:00:00,38375.443,0.0,10.0,10.0,0.0,0.0,0.0,3837.544,1.0
2024-06-07 12:00:00,38118.096,0.0,10.0,10.0,0.0,0.0,0.0,3811.81,1.0
2024-06-07 13:00:00,38182.216,0.0,10.0,10.0,0.0,0.0,0.0,3818.222,1.0
2024-06-07 14:00:00,38257.308,0.0,10.0,10.0,0.0,0.0,0.0,3825.731,1.0
2024-06-07 15:00:00,38032.461,0.0,10.0,10.0,0.0,0.0,0.0,3803.246,1.0
2024-06-07 16:00:00,37842.734,0.0,10.0,10.0,0.0,0.0,0.0,3784.273,1.0
2024-06-07 17:00:00,37456.282,0.0,10.0,10.0,0.0,0.0,0.0,3745.628,1.0
2024-06-07 18:00:00,36802.029,0.0,10.0,10.0,0.0,0.0,0.0,3680.203,1.0
2024-06-07 19:00:00,36897.965,0.0,10.0,10.0,0.0,0.0,0.0,3689.796,1.0
2024-06-07 20:00:00,36950.356,0.0,10.0,10.0,0.0,0.0,0.0,3695.036,1.0
2024-06-07 21:00:00,36953.366,0.0,10.0,10.0,0.0,0.0,0.0,3695.337,1.0
2024-06-07 22:00:00,36960.503,0.0,10.0,10.0,0.0,0.0,0.0,3696.05,1.0
2024-06-07 23:00:00,36825.736,0.0,10.0,10.0,0.0,0.0,0.0,3682.574,1.0
2024-06-08 00:00:00,36890.106,0.0,10.0,10.0,0.0,0.0,0.0,3689.011,1.0
2024-06-08 01:00:00,36933.525,0.0,10.0,10.0,0.0,0.0,0.0,3693.352,1.0
2024-06-08 02:00:00,36909.43,0.0,10.0,10.0,0.0,0.0,0.0,3690.943,1.0
2024-06-08 03:00:00,36918.08,0.0,10.0,10.0,0.0,0.0,0.0,3691.808,1.0
2024-06-08 04:00:00,36843.792,0.0,10.0,10.0,0.0,0.0,0.0,3684.379,1.0
2024-06-08 05:00:00,36849.162,0.0,10.0,10.0,0.0,0.0,0.0,3684.916,1.0
2024-06-08 06:00:00,36872.271,0.0,10.0,10.0,0.0,0.0,0.0,3687.227,1.0
2024-06-08 07:00:00,37103.087,0.0,10.0,10.0,0.0,0.0,0.0,3710.309,1.0
2024-06-08 08:00:00,36984.477,0.0,10.0,10.0,0.0,0.0,0.0,3698.448,1.0
2024-06-08 09:00:00,36953.167,0.0,10.0,10.0,0.0,0.0,0.0,3695.317,1.0
2024-06-08 10:00:00,36956.747,0.0,10.0,10.0,0.0,0.0,0.0,3695.675,1.0
2024-06-08 11:00:00,36857.874,0.0,10.0,10.0,0.0,0.0,0.0,3685.787,1.0
2024-06-08 12:00:00,36850.625,0.0,10.0,10.0,0.0,0.0,0.0,3685.062,1.0
2024-06-08 13:00:00,36884.297,0.0,10.0,10.0,0.0,0.0,0.0,3688.43,1.0
2024-06-08 14:00:00,36970.012,0.0,10.0,10.0,0.0,0.0,0.0,3697.001,1.0
2024-06-08 15:00:00,36901.917,0.0,10.0,10.0,0.0,0.0,0.0,3690.192,1.0
2024-06-08 16:00:00,36852.646,0.0,10.0,10.0,0.0,0.0,0.0,3685.265,1.0
2024-06-08 17:00:00,36885.057,0.0,10.0,10.0,0.0,0.0,0.0,3688.506,1.0
2024-06-08 18:00:00,36927.966,0.0,10.0,10.0,0.0,0.0,0.0,3692.797,1.0
2024-06-08 19:00:00,36848.263,0.0,10.0,10.0,0.0,0.0,0.0,3684.826,1.0
2024-06-08 20:00:00,36764.05,0.0,10.0,10.0,0.0,0.0,0.0,3676.405,1.0
2024-06-08 21:00:00,36796.144,0.0,10.0,10.0,0.0,0.0,0.0,3679.614,1.0
2024-06-08 22:00:00,36789.229,0.0,10.0,10.0,0.0,0.0,0.0,3678.923,1.0
2024-06-08 23:00:00,36845.728,0.0,10.0,10.0,0.0,0.0,0.0,3684.573,1.0
2024-06-09 00:00:00,36819.981,0.0,10.0,10.0,0.0,0.0,0.0,3681.998,1.0
2024-06-09 01:00:00,36842.404,0.0,10.0,10.0,0.0,0.0,0.0,3684.24,1.0
2024-06-09 02:00:00,36712.547,0.0,10.0,10.0,0.0,0.0,0.0,3671.255,1.0
2024-06-09 03:00:00,36756.87,0.0,10.0,10.0,0.0,0.0,0.0,3675.687,1.0
2024-06-09 04:00:00,36720.39,0.0,10.0,10.0,0.0,0.0,0.0,3672.039,1.0
2024-06-09 05:00:00,36844.583,0.0,10.0,10.0,0.0,0.0,0.0,3684.458,1.0
2024-06-09 06:00:00,36879.286,0.0,10.0,10.0,0.0,0.0,0.0,3687.929,1.0
2024-06-09 07:00:00,36871.246,0.0,10.0,10.0,0.0,0.0,0.0,3687.125,1.0
2024-06-09 08:00:00,36884.139,0.0,10.0,10.0,0.0,0.0,0.0,3688.414,1.0
2024-06-09 09:00:00,36898.472,0.0,10.0,10.0,0.0,0.0,0.0,3689.847,1.0
2024-06-09 10:00:00,36874.499,0.0,10.0,10.0,0.0,0.0,0.0,3687.45,1.0
2024-06-09 11:00:00,36935.487,0.0,10.0,10.0,0.0,0.0,0.0,3693.549,1.0
2024-06-09 12:00:00,37065.295,0.0,10.0,10.0,0.0,0.0,0.0,3706.53,1.0
2024-06-09 13:00:00,36893.87,0.0,10.0,10.0,0.0,0.0,0.0,3689.387,1.0
2024-06-09 14:00:00,36918.318,0.0,10.0,10.0,0.0,0.0,0.0,3691.832,1.0
2024-06-09 15:00:00,36929.788,0.0,10.0,10.0,0.0,0.0,0.0,3692.979,1.0
2024-06-09 16:00:00,36979.95,0.0,10.0,10.0,0.0,0.0,0.0,3697.995,1.0
2024-06-09 17:00:00,36994.421,0.0,10.0,10.0,0.0,0.0,0.0,3699.442,1.0
2024-06-09 18:00:00,37060.942,0.0,10.0,10.0,0.0,0.0,0.0,3706.094,1.0
2024-06-09 19:00:00,37025.899,0.0,10.0,10.0,0.0,0.0,0.0,3702.59,1.0
2024-06-09 20:00:00,37001.205,0.0,10.0,10.0,0.0,0.0,0.0,3700.12,1.0
2024-06-09 21:00:00,37115.157,0.0,10.0,10.0,0.0,0.0,0.0,3711.516,1.0
2024-06-09 22:00:00,37068.917,0.0,10.0,10.0,0.0,0.0,0.0,3706.892,1.0
2024-06-09 23:00:00,37062.643,0.0,10.0,10.0,0.0,0.0,0.0,3706.264,1.0
2024-06-10 00:00:00,36920.556,0.0,10.0,10.0,0.0,0.0,0.0,3692.056,1.0
2024-06-10 01:00:00,36914.758,0.0,10.0,10.0,0.0,0.0,0.0,3691.476,1.0
2024-06-10 02:00:00,36900.13,0.0,10.0,10.0,0.0,0.0,0.0,3690.013,1.0
2024-06-10 03:00:00,36822.385,0.0,10.0,10.0,0.0,0.0,0.0,3682.238,1.0
2024-06-10 04:00:00,36901.872,0.0,10.0,10.0,0.0,0.0,0.0,3690.187,1.0
2024-06-10 05:00:00,36823.803,0.0,10.0,10.0,0.0,0.0,0.0,3682.38,1.0
2024-06-10 06:00:00,36705.73,0.0,10.0,10.0,0.0,0.0,0.0,3670.573,1.0
2024-06-10 07:00:00,36637.4,0.0,10.0,10.0,0.0,0.0,0.0,3663.74,1.0
2024-06-10 08:00:00,36718.397,0.0,10.0,10.0,0.0,0.0,0.0,3671.84,1.0
2024-06-10 09:00:00,36731.123,0.0,10.0,10.0,0.0,0.0,0.0,3673.112,1.0
2024-06-10 10:00:00,36778.657,0.0,10.0,10.0,0.0,0.0,0.0,3677.866,1.0
2024-06-10 11:00:00,36747.902,0.0,10.0,10.0,0.0,0.0,0.0,3674.79,1.0
2024-06-10 12:00:00,36783.635,0.0,10.0,10.0,0.0,0.0,0.0,3678.364,1.0
2024-06-10 13:00:00,36752.245,0.0,10.0,10.0,0.0,0.0,0.0,3675.224,1.0
2024-06-10 14:00:00,36787.339,0.0,10.0,10.0,0.0,0.0,0.0,3678.734,1.0
2024-06-10 15:00:00,37067.038,0.0,10.0,10.0,0.0,0.0,0.0,3706.704,1.0
2024-06-10 16:00:00,36996.438,0.0,10.0,10.0,0.0,0.0,0.0,3699.644,1.0
2024-06-10 17:00:00,36944.523,0.0,10.0,10.0,0.0,0.0,0.0,3694.452,1.0
2024-06-10 18:00:00,36871.488,0.0,10.0,10.0,0.0,0.0,0.0,3687.149,1.0
2024-06-10 19:00:00,36661.912,0.0,10.0,10.0,0.0,0.0,0.0,3666.191,1.0
2024-06-10 20:00:00,36693.328,0.0,10.0,10.0,0.0,0.0,0.0,3669.333,1.0
2024-06-10 21:00:00,36721.518,0.0,10.0,10.0,0.0,0.0,0.0,3672.152,1.0
2024-06-10 22:00:00,36711.744,0.0,10.0,10.0,0.0,0.0,0.0,3671.174,1.0
2024-06-10 23:00:00,36664.491,0.0,10.0,10.0,0.0,0.0,0.0,3666.449,1.0
2024-06-11 00:00:00,36639.908,0.0,10.0,10.0,0.0,0.0,0.0,3663.991,1.0
2024-06-11 01:00:00,36124.922,0.0,10.0,10.0,0.0,0.0,0.0,3612.492,1.0
2024-06-11 02:00:00,35976.595,0.0,10.0,10.0,0.0,0.0,0.0,3597.66,1.0
2024-06-11 03:00:00,35934.527,0.0,10.0,10.0,0.0,0.0,0.0,3593.453,1.0
2024-06-11 04:00:00,35627.679,0.0,10.0,10.0,0.0,0.0,0.0,3562.768,1.0
2024-06-11 05:00:00,35587.398,0.0,10.0,10.0,0.0,0.0,0.0,3558.74,1.0
2024-06-11 06:00:00,35357.156,0.0,10.0,10.0,0.0,0.0,0.0,3535.716,1.0
2024-06-11 07:00:00,35315.2,0.0,10.0,10.0,0.0,0.0,0.0,3531.52,1.0
2024-06-11 08:00:00,35324.023,0.0,10.0,10.0,0.0,0.0,0.0,3532.402,1.0
2024-06-11 09:00:00,35170.615,0.0,10.0,10.0,0.0,0.0,0.0,3517.062,1.0
2024-06-11 10:00:00,35242.567,0.0,10.0,10.0,0.0,0.0,0.0,3524.257,1.0
2024-06-11 11:00:00,35288.579,0.0,10.0,10.0,0.0,0.0,0.0,3528.858,1.0
2024-06-11 12:00:00,35366.033,0.0,10.0,10.0,0.0,0.0,0.0,3536.603,1.0
2024-06-11 13:00:00,35181.327,0.0,10.0,10.0,0.0,0.0,0.0,3518.133,1.0
2024-06-11 14:00:00,35165.635,0.0,10.0,10.0,0.0,0.0,0.0,3516.564,1.0
2024-06-11 15:00:00,34496.582,0.0,10.0,10.0,0.0,0.0,0.0,3449.658,1.0
2024-06-11 16:00:00,34505.194,0.0,10.0,10.0,0.0,0.0,0.0,3450.519,1.0
2024-06-11 17:00:00,34723.142,0.0,10.0,10.0,0.0,0.0,0.0,3472.314,1.0
2024-06-11 18:00:00,34883.061,0.0,10.0,10.0,0.0,0.0,0.0,3488.306,1.0
2024-06-11 19:00:00,34962.947,0.0,10.0,10.0,0.0,0.0,0.0,3496.295,1.0
2024-06-11 20:00:00,34878.591,0.0,10.0,10.0,0.0,0.0,0.0,3487.859,1.0
2024-06-11 21:00:00,34998.621,0.0,10.0,10.0,0.0,0.0,0.0,3499.862,1.0
2024-06-11 22:00:00,35003.357,0.0,10.0,10.0,0.0,0.0,0.0,3500.336,1.0
2024-06-11 23:00:00,34994.242,0.0,10.0,10.0,0.0,0.0,0.0,3499.424,1.0
2024-06-12 00:00:00,34912.455,0.0,10.0,10.0,0.0,0.0,0.0,3491.246,1.0
2024-06-12 01:00:00,34764.216,0.0,10.0,10.0,0.0,0.0,0.0,3476.422,1.0
2024-06-12 02:00:00,34973.111,0.0,10.0,10.0,0.0,0.0,0.0,3497.311,1.0
2024-06-12 03:00:00,35098.483,0.0,10.0,10.0,0.0,0.0,0.0,3509.848,1.0
2024-06-12 04:00:00,35191.069,0.0,10.0,10.0,0.0,0.0,0.0,3519.107,1.0
2024-06-12 05:00:00,35098.645,0.0,10.0,10.0,0.0,0.0,0.0,3509.864,1.0
2024-06-12 06:00:00,35159.216,0.0,10.0,10.0,0.0,0.0,0.0,3515.922,1.0
2024-06-12 07:00:00,35210.4,0.0,10.0,10.0,0.0,0.0,0.0,3521.04,1.0
2024-06-12 08:00:00,35219.586,0.0,10.0,10.0,0.0,0.0,0.0,3521.959,1.0
2024-06-12 09:00:00,35396.322,0.0,10.0,10.0,0.0,0.0,0.0,3539.632,1.0
2024-06-12 10:00:00,35441.709,0.0,10.0,10.0,0.0,0.0,0.0,3544.171,1.0
2024-06-12 11:00:00,35366.517,0.0,10.0,10.0,0.0,0.0,0.0,3536.652,1.0
2024-06-12 12:00:00,36317.849,0.0,10.0,10.0,0.0,0.0,0.0,3631.785,1.0
2024-06-12 13:00:00,36169.352,0.0,10.0,10.0,0.0,0.0,0.0,3616.935,1.0
2024-06-12 14:00:00,36318.553,0.0,10.0,10.0,0.0,0.0,0.0,3631.855,1.0
2024-06-12 15:00:00,36183.12,0.0,10.0,10.0,0.0,0.0,0.0,3618.312,1.0
2024-06-12 16:00:00,36157.668,0.0,10.0,10.0,0.0,0.0,0.0,3615.767,1.0
2024-06-12 17:00:00,36218.69,0.0,10.0,10.0,0.0,0.0,0.0,3621.869,1.0
2024-06-12 18:00:00,35673.862,0.0,10.0,10.0,0.0,0.0,0.0,3567.386,1.0
2024-06-12 19:00:00,35185.308,0.0,10.0,10.0,0.0,0.0,0.0,3518.531,1.0
2024-06-12 20:00:00,35550.746,0.0,10.0,10.0,0.0,0.0,0.0,3555.075,1.0
2024-06-12 21:00:00,35627.075,0.0,10.0,10.0,0.0,0.0,0.0,3562.708,1.0
2024-06-12 22:00:00,35714.85,0.0,10.0,10.0,0.0,0.0,0.0,3571.485,1.0
2024-06-12 23:00:00,35601.85,0.0,10.0,10.0,0.0,0.0,0.0,3560.185,1.0
2024-06-13 00:00:00,35587.87,0.0,10.0,10.0,0.0,0.0,0.0,3558.787,1.0
2024-06-13 01:00:00,35397.809,0.0,10.0,10.0,0.0,0.0,0.0,3539.781,1.0
2024-06-13 02:00:00,35078.472,0.0,10.0,10.0,0.0,0.0,0.0,3507.847,1.0
2024-06-13 03:00:00,35013.058,0.0,10.0,10.0,0.0,0.0,0.0,3501.306,1.0
2024-06-13 04:00:00,35001.517,0.0,10.0,10.0,0.0,0.0,0.0,3500.152,1.0
2024-06-13 05:00:00,35093.706,0.0,10.0,10.0,0.0,0.0,0.0,3509.371,1.0
2024-06-13 06:00:00,34932.502,0.0,10.0,10.0,0.0,0.0,0.0,3493.25,1.0
2024-06-13 07:00:00,35038.0,0.0,10.0,10.0,0.0,0.0,0.0,3503.8,1.0
2024-06-13 08:00:00,35063.7,0.0,10.0,10.0,0.0,0.0,0.0,3506.37,1.0
2024-06-13 09:00:00,34893.0,0.0,10.0,10.0,0.0,0.0,0.0,3489.3,1.0
2024-06-13 10:00:00,35126.3,0.0,10.0,10.0,0.0,0.0,0.0,3512.63,1.0
2024-06-13 11:00:00,34980.0,0.0,10.0,10.0,0.0,0.0,0.0,3498.0,1.0
2024-06-13 12:00:00,34890.9,0.0,10.0,10.0,0.0,0.0,0.0,3489.09,1.0
2024-06-13 13:00:00,35008.6,0.0,10.0,10.0,0.0,0.0,0.0,3500.86,1.0
2024-06-13 14:00:00,35171.7,0.0,10.0,10.0,0.0,0.0,0.0,3517.17,1.0
2024-06-13 15:00:00,34363.2,0.0,10.0,10.0,0.0,0.0,0.0,3436.32,1.0
2024-06-13 16:00:00,34671.8,0.0,10.0,10.0,0.0,0.0,0.0,3467.18,1.0
2024-06-13 17:00:00,34689.4,0.0,10.0,10.0,0.0,0.0,0.0,3468.94,1.0
2024-06-13 18:00:00,34782.2,0.0,10.0,10.0,0.0,0.0,0.0,3478.22,1.0
2024-06-13 19:00:00,34883.4,0.0,10.0,10.0,0.0,0.0,0.0,3488.34,1.0
2024-06-13 20:00:00,34754.2,0.0,10.0,10.0,0.0,0.0,0.0,3475.42,1.0
2024-06-13 21:00:00,34852.8,0.0,10.0,10.0,0.0,0.0,0.0,3485.28,1.0
2024-06-13 22:00:00,34810.0,0.0,10.0,10.0,0.0,0.0,0.0,3481.0,1.0
2024-06-13 23:00:00,34696.0,0.0,10.0,10.0,0.0,0.0,0.0,3469.6,1.0
2024-06-14 00:00:00,34751.5,0.0,10.0,10.0,0.0,0.0,0.0,3475.15,1.0
2024-06-14 01:00:00,34878.7,0.0,10.0,10.0,0.0,0.0,0.0,3487.87,1.0
2024-06-14 02:00:00,35093.0,0.0,10.0,10.0,0.0,0.0,0.0,3509.3,1.0
2024-06-14 03:00:00,34911.9,0.0,10.0,10.0,0.0,0.0,0.0,3491.19,1.0
2024-06-14 04:00:00,34981.5,0.0,10.0,10.0,0.0,0.0,0.0,3498.15,1.0
2024-06-14 05:00:00,35255.4,0.0,10.0,10.0,0.0,0.0,0.0,3525.54,1.0
2024-06-14 06:00:00,35209.4,0.0,10.0,10.0,0.0,0.0,0.0,3520.94,1.0
2024-06-14 07:00:00,35183.4,0.0,10.0,10.0,0.0,0.0,0.0,3518.34,1.0
2024-06-14 08:00:00,35208.115,0.0,10.0,10.0,0.0,0.0,0.0,3520.812,1.0
2024-06-14 09:00:00,35132.306,0.0,10.0,10.0,0.0,0.0,0.0,3513.231,1.0
2024-06-14 10:00:00,35104.61,0.0,10.0,10.0,0.0,0.0,0.0,3510.461,1.0
2024-06-14 11:00:00,35138.587,0.0,10.0,10.0,0.0,0.0,0.0,3513.859,1.0
2024-06-14 12:00:00,35112.665,0.0,10.0,10.0,0.0,0.0,0.0,3511.266,1.0
2024-06-14 13:00:00,35085.428,0.0,10.0,10.0,0.0,0.0,0.0,3508.543,1.0
2024-06-14 14:00:00,34886.194,0.0,10.0,10.0,0.0,0.0,0.0,3488.619,1.0
2024-06-14 15:00:00,34608.306,0.0,10.0,10.0,0.0,0.0,0.0,3460.831,1.0
2024-06-14 16:00:00,34009.93,0.0,10.0,10.0,0.0,0.0,0.0,3400.993,1.0
2024-06-14 17:00:00,33862.992,0.0,10.0,10.0,0.0,0.0,0.0,3386.299,1.0
2024-06-14 18:00:00,33852.202,0.0,10.0,10.0,0.0,0.0,0.0,3385.22,1.0
2024-06-14 19:00:00,34049.537,0.0,10.0,10.0,0.0,0.0,0.0,3404.954,1.0
2024-06-14 20:00:00,34134.136,0.0,10.0,10.0,0.0,0.0,0.0,3413.414,1.0
2024-06-14 21:00:00,35077.598,0.0,10.0,10.0,0.0,0.0,0.0,3507.76,1.0
2024-06-14 22:00:00,34849.97,0.0,10.0,10.0,0.0,0.0,0.0,3484.997,1.0
2024-06-14 23:00:00,34806.612,0.0,10.0,10.0,0.0,0.0,0.0,3480.661,1.0
2024-06-15 00:00:00,34930.922,0.0,10.0,10.0,0.0,0.0,0.0,3493.092,1.0
2024-06-15 01:00:00,34824.078,0.0,10.0,10.0,0.0,0.0,0.0,3482.408,1.0
2024-06-15 02:00:00,34839.623,0.0,10.0,10.0,0.0,0.0,0.0,3483.962,1.0
2024-06-15 03:00:00,34965.344,0.0,10.0,10.0,0.0,0.0,0.0,3496.534,1.0
2024-06-15 04:00:00,35082.594,0.0,10.0,10.0,0.0,0.0,0.0,3508.259,1.0
2024-06-15 05:00:00,35235.043,0.0,10.0,10.0,0.0,0.0,0.0,3523.504,1.0
2024-06-15 06:00:00,35381.64,0.0,10.0,10.0,0.0,0.0,0.0,3538.164,1.0
2024-06-15 07:00:00,35288.6,0.0,10.0,10.0,0.0,0.0,0.0,3528.86,1.0
2024-06-15 08:00:00,35323.396,0.0,10.0,10.0,0.0,0.0,0.0,3532.34,1.0
2024-06-15 09:00:00,35319.043,0.0,10.0,10.0,0.0,0.0,0.0,3531.904,1.0
2024-06-15 10:00:00,35371.452,0.0,10.0,10.0,0.0,0.0,0.0,3537.145,1.0
2024-06-15 11:00:00,35382.883,0.0,10.0,10.0,0.0,0.0,0.0,3538.288,1.0
2024-06-15 12:00:00,35578.91,0.0,10.0,10.0,0.0,0.0,0.0,3557.891,1.0
2024-06-15 13:00:00,35636.085,0.0,10.0,10.0,0.0,0.0,0.0,3563.608,1.0
2024-06-15 14:00:00,35567.4,0.0,10.0,10.0,0.0,0.0,0.0,3556.74,1.0
2024-06-15 15:00:00,35648.77,0.0,10.0,10.0,0.0,0.0,0.0,3564.877,1.0
2024-06-15 16:00:00,35568.395,0.0,10.0,10.0,0.0,0.0,0.0,3556.84,1.0
2024-06-15 17:00:00,35722.565,0.0,10.0,10.0,0.0,0.0,0.0,3572.256,1.0
2024-06-15 18:00:00,35611.97,0.0,10.0,10.0,0.0,0.0,0.0,3561.197,1.0
2024-06-15 19:00:00,35561.483,0.0,10.0,10.0,0.0,0.0,0.0,3556.148,1.0
2024-06-15 20:00:00,35516.167,0.0,10.0,10.0,0.0,0.0,0.0,3551.617,1.0
2024-06-15 21:00:00,35618.951,0.0,10.0,10.0,0.0,0.0,0.0,3561.895,1.0
2024-06-15 22:00:00,35674.989,0.0,10.0,10.0,0.0,0.0,0.0,3567.499,1.0
2024-06-15 23:00:00,35654.716,0.0,10.0,10.0,0.0,0.0,0.0,3565.472,1.0
2024-06-16 00:00:00,35569.735,0.0,10.0,10.0,0.0,0.0,0.0,3556.974,1.0
